imagen,pregunta,opcion_a,opcion_b,opcion_c,respuesta_correcta
https://revista.dgt.es/Galerias/test/N-258/test-258-p05.jpg,"5. En defecto de señalización, ¿cuál es la velocidad máxima que no deberán rebasar los vehículos en una autopista dentro de poblado?","A.50 km/h, pudiéndola superar en 20 km/h. para adelantar.",B.80 km/h.,C.50 km/h.,b
https://revista.dgt.es/Galerias/test/N-258/test-258-p06.jpg,"6. Con lluvia intensa, una motocicleta, ¿puede sufrir “aquaplaning”?",A.No; solo los turismos pueden sufrir “aquaplaning”.,B.Solo si la motocicleta lleva sidecar,"C.Sí, especialmente si circula a velocidad elevada.",c
https://revista.dgt.es/Galerias/test/N-258/test-258-p07.jpg,"7. Cuando el fondo de las señales de orientación es amarillo, indica que se circula por...",A.un tramo de vía en obras.,B.una vía para automóviles.,C.un tramo de vía especialmente peligroso.,a
https://revista.dgt.es/Galerias/test/N-258/test-258-p08.jpg,"8. Los paneles de mensaje variable, ¿pueden utilizarse para dar instrucciones de obligado cumplimiento?","A.No, son meramente informativos.",B.Sí.,"C.No, solo pueden usarse para advertir de posibles peligros.",b
https://revista.dgt.es/Galerias/test/N-258/test-258-p09.jpg,9. ¿Qué indica esta señal?,A.Calzada en la que se debe ceder el paso a los vehículos que se aproximen por la derecha.,B.Vía pública de atención preferente.,C.Calzada con prioridad de paso en las intersecciones sobre los vehículos que circulen por otra calzada.,c
https://revista.dgt.es/Galerias/test/N-258/test-258-p10.jpg,"10. En una vía urbana, las operaciones de carga y descarga se realizarán...",A.depositando la mercancía en la calzada o en zonas peatonales.,B.respetando las disposiciones que dicten las autoridades municipales.,C.por el lado del vehículo más alejado del borde de la calzada.,b
https://revista.dgt.es/Galerias/test/N-258/test-258-p11-extra.jpg,"11. Conducir bajo los síntomas de una alergia respiratoria, ¿aumenta el riesgo de sufrir un accidente?","A.Sí, pero solo durante la primavera debido a la mayor presencia de polen.","B.No, el riesgo es el mismo que el de un conductor sin alergia respiratoria.","C.Sí, ya que puede verse alterada la capacidad para conducir con seguridad.",c
https://revista.dgt.es/Galerias/test/N-258/test-258-p12.jpg,"12. Los resaltos en los pasos para peatones, ¿se consideran obstáculos en la calzada?","A.Sí, cuando son metálicos.","B.Sí, puesto que dificultan el cruce de los pasos de peatones.","C.No, siempre que garanticen la seguridad vial de los usuarios y especialmente de los ciclistas.",c
https://revista.dgt.es/Galerias/test/N-258/test-258-p13.jpg,13. ¿Está permitido estacionar en las calles residenciales?,"A.No, excepto en los lugares señalizados.","B.No, excepto en horas nocturnas.","C.Sí, en cualquier lugar de la vía.",a
https://revista.dgt.es/Galerias/test/N-258/test-258-p14.jpg,"14. En caso de producirse un incendio en el interior de un túnel, ¿qué medida de seguridad, entre otras, adoptará el conductor?",A.Apartará su vehículo a la derecha para dejar paso a los servicios de emergencia.,B.Apagará el motor del vehículo y permanecerá en su interior.,C.Dejará arrancado el motor de su vehículo y abandonará el túnel.,a
https://revista.dgt.es/Galerias/test/N-258/test-258-p15.jpg,"15. En caso de condiciones meteorológicas muy desfavorables, como lluvia muy intensa, ¿se puede circular con la luz antiniebla trasera encendida?","A.No, solo puede utilizarse con niebla densa.",B.Sí.,"C.Sí, aunque su uso es opcional.",b
https://revista.dgt.es/Galerias/test/N-259/Test259-P01.jpg,1. Esta señal prohíbe...,A.la parada los días indicados en la señal.,B.la parada y el estacionamiento.,C.el estacionamiento desde las 9 horas del día 16 hasta las 9 horas del día 1.,c
https://revista.dgt.es/Galerias/test/N-259/Test259-P02.jpg,2. ¿Qué indica esta señal?,"A.El paso de dos a tres carriles, con señalización de velocidad máxima aconsejada.","B.El paso de uno a dos carriles, con carril especial obligatorio para vehículos lentos.","C.El paso de dos a tres carriles, con señalización de velocidad máxima permitida.",c
https://revista.dgt.es/Galerias/test/N-259/Test259-P03.jpg,"3. En una carretera convencional que transcurre fuera de poblado, ¿cuál es la velocidad máxima que le está permitido alcanzar a un turismo para adelantar?",A.120 km/h,B.110 km/h.,C.90 km/h.,b
https://revista.dgt.es/Galerias/test/N-259/Test259-P04.jpg,"4. Los vehículos para personas con movilidad reducida, si no existe 4 vía o parte de ella que les está especialmente destinada...","A.deben circular por el arcén, siempre que sea transitable y suficiente.",B.pueden circular por autopista.,C.pueden circular por autovía.,a
https://revista.dgt.es/Galerias/test/N-259/Test259-P05.jpg,5. Esta señal indica...,A.peligro por bajada con fuerte pendiente.,B.peligro por subida con fuerte pendiente.,C.zona de frenado de emergencia.,a
https://revista.dgt.es/Galerias/test/N-259/Test259-P06.jpg,6. La marca vial es continua; ¿está permitido adelantar?,"A.Sí, porque el camión circula despacio.","B.No, porque la marca vial lo prohíbe.","C.No, porque la vía no tiene arcén.",b
https://revista.dgt.es/Galerias/test/N-259/Test259-P07.jpg,"7. Para ahorrar carburante, ¿dónde se debe cargar el equipaje?",A.En el maletero.,B.En la baca.,"C.En el maletero o en la baca, es indistinto.",a
https://revista.dgt.es/Galerias/test/N-259/Test259-P08.jpg,8. Para circular con mayor seguridad...,A.el vehículo debe estar en perfecto estado pero no es necesario que lo esté el conductor.,B.el conductor debe estar en perfecto estado pero no es necesario que lo esté el vehículo.,C.tanto el conductor como el vehículo deben estar en perfecto estado.,c
https://revista.dgt.es/Galerias/test/N-259/Test259-P09.jpg,"9. En caso de niebla espesa, ¿qué luces debe utilizar el conductor de un turismo?",A.Las luces antiniebla delanteras y las de emergencia.,"B.Las luces antiniebla, las de posición y las de emergencia.","C.Las luces antiniebla, las de posición y las de corto alcance.",c
https://revista.dgt.es/Galerias/test/N-259/Test259-P10.jpg,"10. En esta intersección con “circulación giratoria”, que no es glorieta, ¿a qué vehículos debe ceder el paso?",A.A los que entren por la izquierda.,B.A los que entren por la derecha.,C.A los que están girando alrededor de la isleta.,b
https://revista.dgt.es/Galerias/test/N-259/Test259-P11.jpg,"11. Una exposición continuada del vehículo a temperaturas elevadas, puede provocar un deterioro mayor de las gomas de las escobillas de los limpiaparabrisas. ¿Cuáles son los efectos más comunes?",A.Se reblandecen y pierden elasticidad.,B.Se endurecen y se agrietan.,C.Se dilatan y ejercen mayor presión sobre el cristal.,b
https://revista.dgt.es/Galerias/test/N-259/Test259-P12.jpg,12. ¿Cuál es la función del freno de mano?,A.Reducir la velocidad del vehículo en ciudad.,B.Inmovilizar el vehículo al estacionar.,C.Reducir la velocidad del vehículo cuando circule por una vía con una pendiente prolongada.,b
https://revista.dgt.es/Galerias/test/N-259/Test259-P13.jpg,13. ¿Qué debe hacer para avisar de que va a disminuir la velocidad de su vehículo de modo considerable?,A.Encender las luces de posición.,B.Encender el intermitente izquierdo.,C.Pisar varias veces el pedal de freno.,c
https://revista.dgt.es/Galerias/test/N-259/Test259-P14.jpg,"14. En el supuesto en el que existan dos señales del mismo tipo con indicaciones que parezcan estar en contradicción, ¿cuál de ellas tendrá prioridad?",A.La más restrictiva.,B.La menos restrictiva.,C.La más próxima.,a
https://revista.dgt.es/Galerias/test/N-260/Test260P01.jpg,1. ¿Qué debe hacer si se ve obligado a detener su vehículo en el interior de un túnel por motivos de circulación?,A.Encender la señal de emergencia y las luces de carretera.,B.Detenerse lo más lejos posible del vehículo de delante.,C.Detenerse lo más cerca posible del vehículo de delante.,b
https://revista.dgt.es/Galerias/test/N-260/Test260P02.jpg,2. ¿Cómo hay que colocarse el cinturón de seguridad?,"A.Muy ajustado, aunque apriete un poco, para que sujete mejor.","B.Flojo y con holgura, para poder llegar a todo el habitáculo del vehículo.","C.Ajustado al cuerpo, ni muy apretado ni flojo, y sin que esté retorcido.",c
https://revista.dgt.es/Galerias/test/N-260/Test260P03.jpg,3. ¿Con qué objetivo se establecen los límites de velocidad?,A.Para garantizar la máxima seguridad y fluidez.,"B.Para garantizar la máxima fluidez, aunque disminuya la seguridad.","C.Para garantizar la máxima seguridad, aunque disminuya la fluidez",a
https://revista.dgt.es/Galerias/test/N-260/Test260P04.jpg,"4. El consumo de drogas de abuso o ilegales, ¿puede alterar la percepción del riesgo?","A.Sí, aumenta y el conductor percibe mejor las situaciones de riesgo.","B.Sí, disminuye y el conductor percibe peor las situaciones de riesgo.",C.No; el consumo de drogas no altera la percepción del riesgo.,b
https://revista.dgt.es/Galerias/test/N-260/Test260P05.jpg,"5. Para incorporarse a la circulación, ¿se puede dar marcha atrás?","A.Sí, es una de las maniobras en las que está permitido.","B.No, en ningún caso.","C.Sí, pero solo en vías urbanas.",a
https://revista.dgt.es/Galerias/test/N-260/Test260P06.jpg,"6. Una vez iniciado el adelantamiento, se producen circunstancias que hacen difícil su finalización sin provocar riesgos; ¿qué está obligado a hacer el conductor?",A.Aumentar la velocidad para finalizar el adelantamiento.,B.Advertir del riesgo al vehículo al que pretende adelantar para que detenga su marcha.,C.Reducir la velocidad y regresar a su carril sin obstaculizar.,c
https://revista.dgt.es/Galerias/test/N-260/Test260P07.jpg,7. En los lugares donde se impida la visibilidad de la señalización a los usuarios a quienes les afecta está prohibido...,"A.parar, pero está permitido estacionar.","B.estacionar, pero está permitido parar.",C.parar y estacionar.,c
https://revista.dgt.es/Galerias/test/N-260/Test260P08.jpg,8. Un conductor con sueño...,A.tarda menos tiempo en reaccionar.,B.analiza situaciones de tráfico complejas en menos tiempo.,C.tarda más tiempo en reaccionar.,c
https://revista.dgt.es/Galerias/test/N-260/Test260P09.jpg,"9. Los sistemas de navegación, ¿pueden ayudarnos a controlar la velocidad de circulación?",A.Solo cuando se circula a velocidades superiores a 100 km/h.,"B.No, los sistemas de navegación no ayudan a controlar la velocidad.","C.Sí, aunque la principal fuente de información debe de ser siempre el velocímetro.",c
https://revista.dgt.es/Galerias/test/N-260/Test260P10.jpg,"10. En un turismo, ¿cuántos chalecos reflectantes es obligatorio llevar?",A.Uno.,B.Dos: uno para el conductor y otro para el acompañante.,C.Uno por cada plaza autorizada de que disponga el vehículo.,a
https://revista.dgt.es/Galerias/test/N-260/Test260P11.jpg,11. Queda atascado con su turismo en una zona de barro donde patinan las ruedas motrices. ¿Cuál es la forma más adecuada de actuar para seguir circulando?,A.Pisar a fondo el pedal acelerador para conseguir mayor tracción en las ruedas y así lograr mayor adherencia,B.Preparar un terreno estable colocando el material adecuado cerca de las ruedas motrices para que estas tengan la adherencia suficiente.,C.Empujar el vehículo por uno de los laterales hacia una mejor superficie con adherencia.,b
https://revista.dgt.es/Galerias/test/N-260/Test260P12.jpg,"12. Si el pasajero de una motocicleta no utiliza el casco de protección, la responsabilidad es del...",A.conductor.,B.pasajero.,C.titular del vehículo.,a
https://revista.dgt.es/Galerias/test/N-260/Test260P13.jpg,13. ¿Qué precaución puede adoptar para evitar el riesgo de atropello a ciclistas?,A.Iniciar un adelantamiento cuando se acerque un grupo de ciclistas en sentido contrario.,B.Utilizar señales luminosas para avisar de su propósito de adelantarles.,C.No hacer señales acústicas cerca de ellos.,c
https://revista.dgt.es/Galerias/test/N-260/Test260P14.jpg,"14. El seguro de suscripción obligatoria, ¿cubre los daños causados al conductor no culpable de un accidente?","A.Sí, los daños personales, pero no los materiales.","B.Sí, tanto los daños personales como los materiales.","C.No, ni los daños personales ni los materiales.",b
https://revista.dgt.es/Galerias/test/N-260/Test260P15.jpg,"15. Si su permiso de conducir tiene un año de antigüedad, ¿cuál es tasa máxima permitida de alcohol?","A.0,25 miligramos por litro de aire espirado.","B.0,30 miligramos por litro de aire espirado.","C.0,15 miligramos por litro de aire espirado.",c
https://revista.dgt.es/Galerias/test/N-261/Test261-P01.jpg,1. Esta señal indica que se acerca a un cruce...,A.Sin preferencia de paso.,B.Con preferencia de paso.,C.Con un vía estrecha.,b
https://revista.dgt.es/Galerias/test/N-261/Test260P02.jpg,2. ¿Influye la velocidad en el campo visual del conductor?,A.Sí; el campo visual disminuye al aumentar la velocidad.,B.No.,C.Sí; el campo visual se amplía al aumentar la velocidad.,a
https://revista.dgt.es/Galerias/test/N-261/Test260P03.jpg,"3. A una vía así señalizada, ¿qué vehículos no pueden acceder?",A.Turismos.,B.Bicicletas.,C.Motocicletas.,b
https://revista.dgt.es/Galerias/test/N-261/Test260P04.jpg,"4. Tomar un café o un té, ¿son estrategias eficaces para reducir la tasa de alcoholemia?",A.No.,B.Sí.,"C.No, pero masticar café en grano sí reduce la tasa de alcoholemia.",a
https://revista.dgt.es/Galerias/test/N-261/Test260P05.jpg,5. El accidente más frecuente por el uso del teléfono móvil mientras se conduce es...,A.La salida de la vía.,B.El choque frontolateral.,C.Al alcance.,a
https://revista.dgt.es/Galerias/test/N-261/Test260P06.jpg,6. ¿Por qué es aconsejable circular en vías urbanas respetando en todo momento la velocidad establecida para cada tramo de vía?,A.Porque el motor del vehículo consume menos combustible si trabaja a altas revoluciones.,B.Porque las multas por exceso de velocidad en vías urbanas son más caras que en vías interurbanas.,C.Porque la mayoría de los atropellos con muerte del peatón se producen en vías urbanas.,c
https://revista.dgt.es/Galerias/test/N-261/Test260P07.jpg,"7. El efecto submarino, que en un accidente de tráfico puede provocar graves lesiones al conductor, está relacionado con...",A.Una incorrecta presión de los neumáticos.,B.Un mal uso del cinturón de seguridad.,"C.Un consumo excesivo de alcohol, medicamentos o drogas de abuso.",b
